Marca,Modello,Anno,Serie,Carrozzeria,Posti,Lunghezza,Larghezza,Altezza,Passo,Peso a vuoto,Altezza da terra,Volume bagagliaio,Massa totale,Alimentazione,Cilindrata,Cavalli,Cilindri,Diametro cilindro,Corsa pistone,Cambio,Trazione,Velocità massima,Consumo città,Consumo extraurbano,Consumo misto,Accelerazione a 100 km/h,Volume serbatoio
Nissan,Patrol,2004,SUV 5-porte,SUV,7,5030,1940,1855,2970,2430,215,2287,3080,Diesel,4200,116,6,,,Manuale,Completo di plug-in,,,,,,95
Nissan,Patrol,2004,SUV 5-porte,SUV,7,5030,1940,1855,2970,2390,215,2226,3080,Benzina,4759,245,6,"99,5",102,Automatico,Completo di plug-in,190,25,"14,3","18,2","10,8",135
Nissan,Patrol,2004,SUV 5-porte,SUV,7,5030,1940,1855,2970,2390,215,2226,3080,Benzina,4759,258,6,"99,5",102,Automatico,Completo di plug-in,190,,,,,135
Nissan,Patrol,2010,SUV,SUV,7,5140,1955,1938,3075,2745,275,3170,3395,Benzina,5552,405,8,98,92,Automatico,Trazione integrale (AWD),210,"20,6",11,"14,5","6,6",100
Nissan,Patrol,2013,SUV,SUV,8,5160,1995,1940,3075,,273,,3400,Benzina,5552,405,8,98,92,Automatico,Trazione integrale (AWD),210,"20,6",11,"14,5","6,6",140
Nissan,Pino,2007,Hatchback,Berlina,5,3395,1475,1500,2360,770,150,,,Benzina,658,52,4,,,Automatico,Anteriore,140,"6,2","4,3","5,1","16,5",30
Nissan,Pino,2007,Hatchback,Berlina,5,3395,1475,1500,2360,800,150,,,Benzina,658,52,4,,,Automatico,Trazione integrale (AWD),132,,,,"16,4",30
Nissan,Pino,2007,Hatchback,Berlina,5,3395,1475,1500,2360,730,150,,,Benzina,658,52,4,,,Manuale,Anteriore,140,6,4,5,"16,2",30
Nissan,Pino,2007,Hatchback,Berlina,5,3395,1475,1500,2360,780,150,,,Benzina,658,52,4,,,Manuale,Trazione integrale (AWD),132,,,,"16,4",30
Nissan,Pixo,2008,Hatchback,Berlina,5,3565,1600,1469,2361,910,120,129,1380,Benzina,996,68,3,73,79,Automatico,Anteriore,149,"6,68","4,54","5,22",17,35
Nissan,Pixo,2008,Hatchback,Berlina,5,3565,1600,1469,2361,884,120,129,1380,Benzina,996,68,3,73,79,Manuale,Anteriore,154,"5,45","3,76","4,43",14,35
Nissan,Platina,2002,Berlina,Berlina,5,4150,1639,1416,2471,1063,150,289,1527,Benzina,1598,110,4,,,Automatico,Anteriore,182,10,"5,8",8,12,50
Nissan,Platina,2002,Berlina,Berlina,5,4150,1639,1416,2471,1063,150,289,1527,Benzina,1598,110,4,,,Manuale,Anteriore,186,"9,9","5,6","7,9","11,2",50
Nissan,Platina,2004,Berlina,Berlina,5,4150,1639,1416,2471,1063,150,289,1527,Benzina,1598,110,4,,,Automatico,Anteriore,182,10,"5,8",8,12,50
Nissan,Platina,2004,Berlina,Berlina,5,4150,1639,1416,2471,1063,150,289,1527,Benzina,1598,110,4,,,Manuale,Anteriore,186,"9,9","5,6","7,9","11,2",50
Nissan,Prairie,1988,Minivan,Minivan,5,4350,1690,1625,2610,1250,165,,,Benzina,1974,98,4,"84,5",88,Automatico,Anteriore,165,"11,1","7,3","9,4",,65
Nissan,Prairie,1988,Minivan,Minivan,5,4350,1690,1650,2595,1370,170,,,Benzina,1974,98,4,"84,5",88,Automatico,Trazione integrale (AWD),155,"12,6","7,9","10,6",,65
Nissan,Prairie,1988,Minivan,Minivan,5,4350,1690,1625,2610,1220,165,,,Benzina,1973,91,4,"84,5",88,Manuale,Anteriore,170,"11,1","7,3","9,6",,65
Nissan,Prairie,1988,Minivan,Minivan,5,4350,1690,1650,2595,1340,170,,,Benzina,1973,91,4,"84,5",88,Manuale,Trazione integrale (AWD),165,"12,6","7,9","10,6",,60
Nissan,Prairie,1988,Minivan,Minivan,5,4405,1690,1625,2610,1370,165,1500,1870,Benzina,2389,133,4,89,96,Automatico,Anteriore,185,,,"9,9","10,9",65
Nissan,Prairie,1988,Minivan,Minivan,5,4405,1690,1650,2595,1480,170,1500,1985,Benzina,2389,133,4,89,96,Automatico,Trazione integrale (AWD),178,,,"10,9","11,9",60
Nissan,Prairie,1988,Minivan,Minivan,5,4405,1690,1625,2610,1340,165,1500,1870,Benzina,2388,140,4,89,96,Manuale,Anteriore,185,,,"9,9","10,9",65
Nissan,Prairie,1988,Minivan,Minivan,5,4405,1690,1650,2595,1435,170,1500,1985,Benzina,2388,140,4,89,96,Manuale,Trazione integrale (AWD),178,,,"10,9","11,9",60
Nissan,Presage,1998,Minivan,Minivan,7,4755,1770,1720,2800,1630,150,,2070,Benzina,2388,150,4,89,96,Automatico,Anteriore,170,,,,,65
Nissan,Presage,1998,Minivan,Minivan,7,4755,1770,1720,2800,1630,150,,2070,Benzina,2388,150,4,89,96,Automatico,Trazione integrale (AWD),170,,,,,65
Nissan,Presage,1998,Minivan,Minivan,7,4755,1770,1725,2800,1810,150,,2250,Diesel,2488,150,4,89,100,Automatico,Anteriore,170,,,,,65
Nissan,Presage,1998,Minivan,Minivan,7,4755,1770,1725,2800,1810,150,,2250,Diesel,2488,150,4,89,100,Automatico,Trazione integrale (AWD),170,,,,,65
Nissan,Presage,1998,Minivan,Minivan,7,4755,1770,1725,2800,1630,150,,2070,Benzina,2987,220,6,93,73,Automatico,Anteriore,180,,,,,65
Nissan,Presea,1990,Berlina,Berlina,5,4390,1690,1320,2500,990,140,,,Benzina,1497,94,4,73,88,Automatico,Anteriore,170,11,6,"8,5",12,50
Nissan,Presea,1990,Berlina,Berlina,5,4390,1690,1320,2500,990,140,,,Benzina,1497,94,4,"73,6",88,Manuale,Anteriore,170,11,6,"8,5",12,50
Nissan,Presea,1990,Berlina,Berlina,5,4390,1690,1320,2500,1050,140,,,Benzina,1838,125,4,"82,5",86,Automatico,Anteriore,185,"13,5","7,5","10,5","9,2",50
Nissan,Presea,1990,Berlina,Berlina,5,4390,1690,1320,2500,1050,140,,,Benzina,1838,125,4,"82,5",86,Automatico,Anteriore,185,"13,5","7,5","10,5","9,2",50
Nissan,Presea,1990,Berlina,Berlina,5,4390,1690,1320,2500,1090,140,,,Benzina,1998,140,4,86,86,Automatico,Anteriore,200,"13,1","8,1","10,6",7,50
Nissan,Presea,1990,Berlina,Berlina,5,4390,1690,1320,2500,1090,140,,,Benzina,1998,140,4,86,86,Manuale,Anteriore,200,13,8,"10,5",7,50
Nissan,Presea,1995,Berlina,Berlina,5,4490,1695,1320,2580,1030,150,,,Benzina,1498,105,4,"73,6",88,Automatico,Anteriore,180,11,6,"8,5",12,50
Nissan,Presea,1995,Berlina,Berlina,5,4490,1695,1320,2580,1030,150,,,Benzina,1498,105,4,"73,6",88,Manuale,Anteriore,180,11,6,"8,5",12,50
Nissan,Presea,1995,Berlina,Berlina,5,4490,1695,1320,2580,1090,150,,,Benzina,1839,125,4,"82,5",86,Automatico,Anteriore,190,13,7,10,"7,8",50
Nissan,Presea,1995,Berlina,Berlina,5,4490,1695,1320,2580,1090,150,,,Benzina,1839,125,4,"82,5",86,Manuale,Anteriore,190,13,7,,,50
Nissan,Presea,1995,Berlina,Berlina,5,4490,1695,1320,2580,1130,150,,,Benzina,1998,145,4,86,86,Automatico,Anteriore,190,13,8,"10,5",9,50
Nissan,President,1965,Berlina,Berlina,5,5045,1795,1460,2850,1615,,,,Benzina,2996,130,6,92,75,Automatico,Posteriore,185,,,,,90
Nissan,President,1965,Berlina,Berlina,5,5280,1795,1460,2850,1815,,,,Benzina,3998,197,8,92,75,Automatico,Posteriore,190,,,,,90
Nissan,President,1982,Berlina,Berlina,5,5045,1795,1460,2850,1945,180,,,Benzina,4414,200,8,92,83,Automatico,Posteriore,179,,,,,95
Nissan,President,1977,Berlina,Berlina,5,5045,1795,1460,2850,1945,180,,,Benzina,2996,130,6,92,75,Automatico,Posteriore,170,,,,,95
Nissan,President,1977,Berlina,Berlina,5,5045,1795,1460,2850,1945,180,,,Benzina,4414,200,8,92,83,Automatico,Posteriore,179,,,,,95
Nissan,President,1990,Berlina 4-porte,Berlina,5,5075,1830,1425,2880,1900,145,,2175,Benzina,4494,270,8,93,"82,7",Automatico,Posteriore,220,"15,6","8,2","12,8",11,85
Nissan,President,2003,Berlina,Berlina,5,5060,1845,1500,2870,1870,140,355,2145,Benzina,4494,280,8,92,82,Automatico,Posteriore,230,15,"10,2","12,8","8,6",80
Nissan,Primastar,2002,Minivan,Minivan,9,4782,1904,1940,3098,1920,192,,2900,Diesel,1870,101,4,80,93,Manuale,Anteriore,155,"9,3","6,8","7,7","16,5",90
Nissan,Primastar,2002,Minivan,Minivan,9,4782,1904,1959,3098,1845,192,,2760,Diesel,1870,82,4,80,93,Manuale,Anteriore,138,"9,3","6,8","7,7","20,7",90
Nissan,Primastar,2002,Minivan,Minivan,9,5182,1904,1940,3498,1927,192,,2900,Diesel,1870,101,4,80,93,Manuale,Anteriore,155,"9,3","6,8","7,7","16,5",90
Nissan,Primastar,2002,Minivan,Minivan,9,5182,1904,1940,3498,1927,192,,2900,Diesel,1870,82,4,80,93,Manuale,Anteriore,138,"9,3","6,8","7,7","20,7",90
Nissan,Primastar,2002,Minivan,Minivan,9,5182,1904,1940,3498,1911,192,,2885,Benzina,1998,120,4,"82,7",93,Manuale,Anteriore,163,"12,8","8,6","10,1","14,3",90
Nissan,Primastar,2002,Minivan,Minivan,9,4782,1904,1940,3098,1980,192,,2760,Diesel,2464,135,4,89,99,Manuale,Anteriore,170,"10,5","7,8","8,7",,90
Nissan,Primastar,2002,Minivan,Minivan,9,5182,1904,1940,3498,2010,192,,2965,Diesel,2464,135,4,89,99,Manuale,Anteriore,165,"10,3","7,7","8,6","15,2",90
Nissan,Primastar,2006,Minivan,Minivan,7,4782,1904,1961,3098,1976,174,,2870,Diesel,1996,113,4,,,Manuale,Anteriore,160,"8,6","5,9","6,9",,90
Nissan,Primera,1990,Berlina,Berlina,5,4399,1699,1389,2550,1125,140,479,1630,Benzina,1597,102,4,,,Manuale,Anteriore,190,,,"7,1","10,9",60
Nissan,Primera,1990,Berlina,Berlina,5,4399,1699,1389,2550,1095,140,470,1590,Benzina,1597,90,4,76,88,Manuale,Anteriore,180,,,"7,1","11,2",60
Nissan,Primera,1990,Berlina,Berlina,5,4399,1699,1389,2550,1160,140,479,1665,Benzina,1998,116,4,86,86,Automatico,Anteriore,195,,,"8,8","11,1",60
Nissan,Primera,1990,Berlina,Berlina,5,4399,1699,1389,2550,1200,140,479,1740,Benzina,1998,125,4,,,Automatico,Anteriore,200,,,"8,6","10,9",60
Nissan,Primera,1990,Berlina,Berlina,5,4399,1699,1389,2550,1160,140,479,1620,Diesel,1974,75,4,"84,5",88,Manuale,Anteriore,155,,,"6,8","17,5",60
Nissan,Primera,1990,Berlina,Berlina,5,4399,1699,1389,2550,1190,140,479,1685,Benzina,1998,150,4,86,86,Manuale,Anteriore,220,,,"8,3","8,4",60
Nissan,Primera,1990,Berlina,Berlina,5,4399,1699,1389,2550,1160,140,479,1665,Benzina,1998,116,4,86,86,Manuale,Anteriore,200,,,"8,3","9,9",60
Nissan,Primera,1990,Berlina,Berlina,5,4399,1699,1389,2550,1190,140,479,1730,Benzina,1998,125,4,,,Manuale,Anteriore,205,,,"8,3","9,8",60
Nissan,Primera,1990,Liftback,Liftback,5,4399,1699,1389,2550,1125,140,1290,1630,Benzina,1597,102,4,,,Manuale,Anteriore,190,,,"7,1","10,9",60
Nissan,Primera,1990,Liftback,Liftback,5,4399,1699,1389,2550,1095,140,1290,1590,Benzina,1597,90,4,76,88,Manuale,Anteriore,180,,,"8,3","11,9",60
Nissan,Primera,1990,Liftback,Liftback,5,4399,1699,1389,2550,1160,140,1290,1665,Benzina,1998,116,4,86,86,Automatico,Anteriore,195,,,"8,8","11,1",60
Nissan,Primera,1990,Liftback,Liftback,5,4399,1699,1386,2550,1200,140,1290,1740,Benzina,1998,125,4,,,Automatico,Anteriore,200,,,"8,6","10,9",60
Nissan,Primera,1990,Liftback,Liftback,5,4399,1699,1389,2550,1160,140,479,1620,Diesel,1974,75,4,"84,5",88,Manuale,Anteriore,155,,,"6,8","17,5",60
Nissan,Primera,1990,Liftback,Liftback,5,4399,1699,1389,2550,1190,140,1290,1685,Benzina,1998,150,4,86,86,Manuale,Anteriore,220,,,"8,3","8,4",60
Nissan,Primera,1990,Liftback,Liftback,5,4399,1699,1389,2550,1160,140,1290,1665,Benzina,1998,116,4,86,86,Manuale,Anteriore,200,,,"8,3","9,9",60
Nissan,Primera,1990,Liftback,Liftback,5,4399,1699,1389,2550,1190,140,1290,1730,Benzina,1998,125,4,,,Manuale,Anteriore,205,,,"8,3",9,60
Nissan,Primera,1990,station wagon,Station Wagon,5,4460,1699,1471,2550,1160,140,1700,1780,Benzina,1597,102,4,,,Manuale,Anteriore,175,,,"7,5","12,9",60
Nissan,Primera,1990,station wagon,Station Wagon,5,4460,1699,1471,2550,1140,140,1700,1780,Benzina,1597,90,4,76,88,Manuale,Anteriore,170,"9,4","5,9","7,7","13,1",60
Nissan,Primera,1990,station wagon,Station Wagon,5,4460,1699,1471,2550,1190,140,1700,1820,Benzina,1998,116,4,86,86,Automatico,Anteriore,185,"12,1","7,2","9,6","11,5",60
Nissan,Primera,1990,station wagon,Station Wagon,5,4460,1699,1471,2550,1210,140,1700,1845,Diesel,1974,75,4,"84,5",88,Manuale,Anteriore,155,"7,9","5,3","6,8","17,5",60
Nissan,Primera,1990,station wagon,Station Wagon,5,4460,1699,1471,2550,1180,140,1700,1810,Benzina,1998,116,4,86,86,Manuale,Anteriore,190,"11,8","6,8","9,1","10,5",60
Nissan,Primera,1990,Berlina,Berlina,5,4399,1699,1389,2550,1125,140,479,1630,Benzina,1597,102,4,,,Manuale,Anteriore,190,,,"7,1","10,9",60
Nissan,Primera,1990,Berlina,Berlina,5,4399,1699,1389,2550,1200,140,479,1740,Benzina,1998,125,4,,,Automatico,Anteriore,200,,,"8,6","10,9",60
Nissan,Primera,1990,Berlina,Berlina,5,4399,1699,1389,2550,1160,140,479,1620,Diesel,1974,75,4,"84,5",88,Manuale,Anteriore,155,,,"6,8","17,5",60
Nissan,Primera,1990,Berlina,Berlina,5,4399,1699,1389,2550,1190,140,479,1685,Benzina,1998,150,4,86,86,Manuale,Anteriore,220,,,"8,3","8,4",60
Nissan,Primera,1990,Berlina,Berlina,5,4399,1699,1389,2550,1190,140,479,1730,Benzina,1998,125,4,,,Manuale,Anteriore,205,,,"8,3","9,8",60
Nissan,Primera,1996,Berlina,Berlina,5,4430,1720,1410,2601,,140,490,,Benzina,1597,90,4,76,88,Automatico,Anteriore,,,,,,60
Nissan,Primera,1996,Berlina,Berlina,5,4430,1720,1410,2601,,140,490,,Benzina,1597,90,4,76,88,Manuale,Anteriore,178,,,"7,3","11,7",60
Nissan,Primera,1996,Berlina,Berlina,5,4430,1720,1410,2601,1185,140,490,1670,Benzina,1597,99,4,76,88,Manuale,Anteriore,180,"9,3","5,6","7,2",12,60
Nissan,Primera,1996,Berlina,Berlina,5,4430,1720,1410,2601,1170,140,490,,Benzina,1838,125,4,83,86,Automatico,Anteriore,,,,"8,3",,60
Nissan,Primera,1996,Berlina,Berlina,5,4430,1720,1410,2601,,140,490,,Benzina,1769,113,4,80,88,Variatore,Anteriore,202,,,"8,5","11,5",60
Nissan,Primera,1996,Berlina,Berlina,5,4430,1720,1410,2601,1250,140,490,,Benzina,1769,130,4,80,88,Variatore,Anteriore,,,,,,60
Nissan,Primera,1996,Berlina,Berlina,5,4430,1720,1410,2601,1250,140,490,1710,Benzina,1769,113,4,80,88,Manuale,Anteriore,196,"9,8","5,8","7,9",11,60
Nissan,Primera,1996,Berlina,Berlina,5,4430,1720,1410,2601,1150,140,490,,Benzina,1838,125,4,83,86,Manuale,Anteriore,,,,"7,1",,60
Nissan,Primera,1996,Berlina,Berlina,5,4430,1720,1410,2601,1215,140,490,1740,Benzina,1998,131,4,86,86,Automatico,Anteriore,205,"12,1","6,8","8,2","11,2",60
Nissan,Primera,1996,Berlina,Berlina,5,4430,1720,1410,2601,1190,140,490,,Benzina,1998,150,4,86,86,Automatico,Anteriore,,,,"8,7",,60
Nissan,Primera,1996,Berlina,Berlina,5,4430,1720,1410,2601,1350,140,490,,Benzina,1998,150,4,86,86,Automatico,Trazione integrale (AWD),,,,10,,60
Nissan,Primera,1996,Berlina,Berlina,5,4430,1720,1410,2601,1240,140,490,,Benzina,1998,150,4,86,86,Variatore,Anteriore,,,,"7,3",,60
Nissan,Primera,1996,Berlina,Berlina,5,4430,1720,1410,2601,1225,140,490,1745,Benzina,1998,150,4,86,86,Manuale,Anteriore,218,"10,9","6,4","8,1","8,8",60
Nissan,Primera,1996,Berlina,Berlina,5,4430,1720,1410,2601,1205,140,490,1740,Benzina,1998,115,4,86,86,Manuale,Anteriore,198,,,"7,9","9,8",60
Nissan,Primera,1996,Berlina,Berlina,5,4430,1720,1410,2601,1215,140,490,1740,Benzina,1998,131,4,86,86,Manuale,Anteriore,205,"10,7","6,3","7,9","9,6",60
Nissan,Primera,1996,Berlina,Berlina,5,4430,1720,1410,2601,1320,140,490,,Benzina,1998,150,4,86,86,Manuale,Trazione integrale (AWD),,,,"8,6",,60
Nissan,Primera,1996,Berlina,Berlina,5,4430,1720,1410,2601,1270,140,490,1735,Diesel,1974,90,4,84,88,Manuale,Anteriore,174,"8,6","5,7","6,7",14,60
Nissan,Primera,1996,Liftback,Liftback,5,4430,1720,1410,2601,1185,140,1200,1670,Benzina,1597,99,4,76,88,Manuale,Anteriore,180,"9,3","5,6","7,2",12,60
Nissan,Primera,1996,Liftback,Liftback,5,4430,1720,1410,2601,1250,140,1200,1740,Benzina,1769,113,4,,,Manuale,Anteriore,196,"9,9",6,"7,9",11,60
Nissan,Primera,1996,Liftback,Liftback,5,4430,1720,1410,2601,1235,140,1200,1740,Benzina,1998,131,4,86,86,Automatico,Anteriore,198,"11,7","6,8","8,7","11,2",60
Nissan,Primera,1996,Liftback,Liftback,5,4430,1720,1410,2601,1245,140,1357,1745,Benzina,1998,150,4,86,86,Manuale,Anteriore,218,"10,9","6,4","8,1","8,6",60
Nissan,Primera,1996,Liftback,Liftback,5,4430,1720,1410,2601,1220,140,1200,1740,Benzina,1998,115,4,86,86,Manuale,Anteriore,198,"10,7","6,3","7,9","9,6",60
Nissan,Primera,1996,Liftback,Liftback,5,4430,1720,1410,2601,1235,140,1200,1740,Benzina,1998,131,4,86,86,Manuale,Anteriore,205,"10,7","6,3","7,9","9,6",60
Nissan,Primera,1996,Liftback,Liftback,5,4430,1720,1410,2601,1290,140,1200,1735,Diesel,1974,90,4,84,88,Manuale,Anteriore,174,"8,6","5,7","6,7",14,60
Nissan,Primera,1996,station wagon,Station Wagon,5,4519,1720,1450,2601,,140,1650,,Benzina,1597,90,4,76,88,Automatico,Anteriore,,,,,,60
Nissan,Primera,1996,station wagon,Station Wagon,5,4519,1720,1450,2601,,140,1650,,Benzina,1597,90,4,76,88,Manuale,Anteriore,,,,,,60
Nissan,Primera,1996,station wagon,Station Wagon,5,4519,1720,1450,2601,1245,140,1650,1750,Benzina,1597,99,4,76,88,Manuale,Anteriore,175,"9,9","6,2","7,5","12,8",60
Nissan,Primera,1996,station wagon,Station Wagon,5,4519,1720,1450,2601,1280,140,1650,,Benzina,1769,125,4,80,88,Automatico,Anteriore,,,,,,60
Nissan,Primera,1996,station wagon,Station Wagon,5,4519,1720,1450,2601,1330,140,1650,,Benzina,1769,130,4,80,88,Variatore,Anteriore,,,,,,60
Nissan,Primera,1996,station wagon,Station Wagon,5,4519,1720,1450,2601,1270,140,1650,,Benzina,1769,125,4,80,88,Manuale,Anteriore,,,,,,60
Nissan,Primera,1996,station wagon,Station Wagon,5,4519,1720,1450,2601,1290,140,1650,1800,Benzina,1998,131,4,86,86,Automatico,Anteriore,200,"10,8","6,4",8,"10,5",60
Nissan,Primera,1996,station wagon,Station Wagon,5,4519,1720,1450,2601,,140,1650,,Benzina,1998,150,4,86,86,Automatico,Anteriore,,,,,,60
Nissan,Primera,1996,station wagon,Station Wagon,5,4519,1720,1450,2601,1440,140,1650,,Benzina,1998,150,4,86,86,Automatico,Trazione integrale (AWD),,,,,,60
Nissan,Primera,1996,station wagon,Station Wagon,5,4519,1720,1450,2601,,140,1650,,Benzina,1998,150,4,86,86,Variatore,Anteriore,,,,,,60
Nissan,Primera,1996,station wagon,Station Wagon,5,4519,1720,1450,2601,,140,1650,,Benzina,1998,115,4,86,86,Manuale,Anteriore,,,,,,60
Nissan,Primera,1996,station wagon,Station Wagon,5,4519,1720,1450,2601,1280,140,1650,1790,Benzina,1998,131,4,86,86,Manuale,Anteriore,200,"10,8","6,4",8,"10,5",60
Nissan,Primera,1996,station wagon,Station Wagon,5,4519,1720,1450,2601,1410,140,1650,,Benzina,1998,150,4,86,86,Manuale,Trazione integrale (AWD),,,,,,60
Nissan,Primera,1996,station wagon,Station Wagon,5,4519,1720,1450,2601,1335,140,1650,1820,Diesel,1974,90,4,84,88,Manuale,Anteriore,170,"8,6","5,7","6,7","14,6",60
Nissan,Primera,1999,Berlina,Berlina,5,4519,1720,1410,2601,1215,140,490,1710,Benzina,1597,100,4,76,88,Manuale,Anteriore,181,"9,6","5,9","7,2",12,60
Nissan,Primera,1999,Berlina,Berlina,5,4519,1720,1410,2601,1235,140,490,1725,Benzina,1769,114,4,80,88,Manuale,Anteriore,196,"9,8","5,8","7,3",11,60
Nissan,Primera,1999,Berlina,Berlina,5,4519,1720,1410,2601,1255,140,490,1780,Benzina,1998,140,4,86,86,Automatico,Anteriore,202,"12,1","6,5","8,8","11,5",60
Nissan,Primera,1999,Berlina,Berlina,5,4519,1720,1410,2601,1245,140,490,1770,Benzina,1998,140,4,86,86,Manuale,Anteriore,210,"11,4","6,2","8,1","9,6",60
Nissan,Primera,1999,Berlina,Berlina,5,4519,1720,1410,2601,1315,140,490,1795,Diesel,1974,90,4,84,88,Manuale,Anteriore,175,"8,4","5,5","6,5",14,60
Nissan,Primera,1999,Liftback,Liftback,5,4519,1720,1410,2601,1235,140,1200,1720,Benzina,1597,100,4,86,86,Manuale,Anteriore,181,"9,6","5,9","7,2",12,60
Nissan,Primera,1999,Liftback,Liftback,5,4519,1720,1410,2601,1240,140,1200,1740,Benzina,1769,114,4,80,88,Manuale,Anteriore,196,"9,9",6,"7,4",11,60
Nissan,Primera,1999,Liftback,Liftback,5,4519,1720,1410,2601,1280,140,1200,1780,Benzina,1998,140,4,86,86,Automatico,Anteriore,205,"12,1","6,5","8,8","11,5",60
Nissan,Primera,1999,Liftback,Liftback,5,4519,1720,1410,2601,1260,140,1200,1770,Benzina,1998,140,4,86,86,Manuale,Anteriore,210,"11,4","6,2","8,1","9,6",60
Nissan,Primera,1999,Liftback,Liftback,5,4519,1720,1410,2601,1325,140,1357,1795,Diesel,1974,90,4,84,88,Manuale,Anteriore,175,"8,4","5,5","6,5",14,60
Nissan,Primera,1999,station wagon,Station Wagon,5,4580,1720,1410,2601,1270,140,1650,1755,Benzina,1597,100,4,76,88,Manuale,Anteriore,176,"9,9","6,6","7,5","12,8",60
Nissan,Primera,1999,station wagon,Station Wagon,5,4580,1720,1410,2601,1310,140,1650,1780,Benzina,1769,114,4,80,88,Manuale,Anteriore,191,"9,9",6,"7,4","11,7",60
Nissan,Primera,1999,station wagon,Station Wagon,5,4580,1720,1410,2601,1320,140,1650,1825,Benzina,1998,140,4,86,86,Automatico,Anteriore,200,"11,9","6,9","8,5","11,5",60
Nissan,Primera,1999,station wagon,Station Wagon,5,4580,1720,1410,2601,1310,140,1650,1815,Benzina,1998,140,4,86,86,Manuale,Anteriore,205,"11,4","6,5",8,"10,5",60
Nissan,Primera,1999,station wagon,Station Wagon,5,4580,1720,1410,2601,1365,140,1650,1820,Diesel,1974,90,4,84,88,Manuale,Anteriore,170,"8,6","5,7","6,7","14,6",60
Nissan,Primera,2001,Berlina 4-porte,Berlina,5,4569,1760,1481,2680,1262,150,450,1790,Benzina,1597,109,4,,,Manuale,Anteriore,190,"9,3",6,"7,2","12,6",62
Nissan,Primera,2001,Berlina 4-porte,Berlina,5,4569,1760,1481,2680,1268,150,450,1810,Benzina,1769,116,4,,,Automatico,Anteriore,182,"10,4","6,6",8,13,62
Nissan,Primera,2001,Berlina 4-porte,Berlina,5,4569,1760,1481,2680,1268,150,450,1810,Benzina,1769,116,4,,,Manuale,Anteriore,195,"9,6","6,1","7,4","11,9",62
Nissan,Primera,2001,Berlina 4-porte,Berlina,5,4569,1760,1481,2680,1388,150,450,1940,Diesel,1870,120,4,80,93,Manuale,Anteriore,195,"7,3","4,8","5,7","10,8",62
Nissan,Primera,2001,Berlina 4-porte,Berlina,5,4569,1760,1481,2680,1397,150,450,1960,Benzina,1998,140,4,,,Variatore,Anteriore,182,"11,9",7,"8,8",13,62
Nissan,Primera,2001,Berlina 4-porte,Berlina,5,4569,1760,1481,2680,1315,150,450,1910,Benzina,1998,140,4,,,Manuale,Anteriore,200,"11,9","6,9","8,7","9,6",62
Nissan,Primera,2001,Berlina 4-porte,Berlina,5,4569,1760,1481,2680,1399,150,450,1940,Diesel,2184,138,4,86,94,Manuale,Anteriore,203,"8,1",5,"6,1","9,8",62
Nissan,Primera,2001,Berlina 4-porte,Berlina,5,4569,1760,1481,2680,1394,150,450,1940,Diesel,2184,126,4,86,94,Manuale,Anteriore,195,"7,7","4,9","5,9","10,9",62
Nissan,Primera,2001,Berlina 4-porte,Berlina,5,4569,1760,1481,2680,1340,150,450,1915,Benzina,2488,170,4,89,100,Variatore,Anteriore,220,,,"7,7",,62
Nissan,Primera,2001,Liftback,Liftback,5,4569,1760,1481,2680,1271,150,450,1790,Benzina,1597,109,4,,,Manuale,Anteriore,190,"9,3",6,"7,2","12,8",62
Nissan,Primera,2001,Liftback,Liftback,5,4569,1760,1481,2680,1281,150,450,1810,Benzina,1769,116,4,,,Automatico,Anteriore,182,"10,4","6,6",8,13,62
Nissan,Primera,2001,Liftback,Liftback,5,4569,1760,1481,2680,1281,150,450,1810,Benzina,1769,116,4,,,Manuale,Anteriore,194,"9,6","6,1","7,4","12,1",62
Nissan,Primera,2001,Liftback,Liftback,5,4569,1760,1481,2680,1414,150,450,1940,Diesel,1870,120,4,,,Manuale,Anteriore,195,"7,3","4,8","5,7",11,62
Nissan,Primera,2001,Liftback,Liftback,5,4569,1760,1481,2680,1397,150,450,1960,Benzina,1998,140,4,,,Variatore,Anteriore,182,"11,9",7,"8,8",13,62
Nissan,Primera,2001,Liftback,Liftback,5,4569,1760,1481,2680,1315,150,450,1910,Benzina,1998,140,4,,,Manuale,Anteriore,200,"11,9","6,9","8,7","9,6",62
Nissan,Primera,2001,Liftback,Liftback,5,4569,1760,1481,2680,1411,150,450,1940,Diesel,2184,138,4,,,Manuale,Anteriore,203,"8,1",5,"6,1","10,2",62
Nissan,Primera,2001,Liftback,Liftback,5,4569,1760,1481,2680,1394,150,450,1940,Diesel,2184,126,4,,,Manuale,Anteriore,195,"7,7","4,9","5,9","10,9",62
Nissan,Primera,2001,Liftback,Liftback,5,4569,1760,1481,2680,1340,150,450,1915,Benzina,2488,170,4,,,Variatore,Anteriore,220,,,"7,7",,62
Nissan,Primera,2001,station wagon,Station Wagon,5,4679,1760,1481,2680,1296,150,1670,1840,Benzina,1596,109,4,76,88,Manuale,Anteriore,190,"9,3",6,"7,2","12,9",62
Nissan,Primera,2001,station wagon,Station Wagon,5,4679,1760,1481,2680,1318,150,1670,1880,Benzina,1769,116,4,,,Automatico,Anteriore,190,"10,1","6,5","8,1","12,3",62
